Timestamp,Time,LN2 - level (%)
1734760811.897142,00:00:11,60.590
1734760821.994087,00:00:21,60.584
1734760832.060289,00:00:32,60.575
1734760842.130036,00:00:42,60.593
1734760852.19616,00:00:52,60.591
1734760862.4479,00:01:02,60.586
1734760872.519343,00:01:12,60.579
1734760882.585458,00:01:22,60.560
1734760892.651346,00:01:32,60.577
1734760902.725007,00:01:42,60.569
1734760912.791115,00:01:52,60.579
1734760922.856809,00:02:02,60.581
1734760932.93132,00:02:12,60.583
1734760943.02269,00:02:23,60.579
1734760953.088679,00:02:33,60.577
1734760963.16073,00:02:43,60.575
1734760973.226847,00:02:53,60.573
1734760983.292679,00:03:03,60.570
1734760993.367826,00:03:13,60.568
1734761003.433802,00:03:23,60.577
1734761013.500292,00:03:33,60.586
1734761023.571759,00:03:43,60.579
1734761033.637605,00:03:53,60.578
1734761043.703867,00:04:03,60.585
1734761053.772077,00:04:13,60.583
1734761064.024047,00:04:24,60.578
1734761074.089969,00:04:34,60.575
1734761084.159217,00:04:44,60.572
1734761094.225426,00:04:54,60.586
1734761104.291406,00:05:04,60.580
1734761114.366328,00:05:14,60.574
1734761124.618108,00:05:24,60.580
1734761134.684015,00:05:34,60.577
1734761144.75347,00:05:44,60.577
1734761154.819451,00:05:54,60.567
1734761164.885436,00:06:04,60.573
1734761174.956002,00:06:14,60.565
1734761185.049742,00:06:25,60.568
1734761195.115621,00:06:35,60.572
1734761205.187753,00:06:45,60.574
1734761215.25412,00:06:55,60.575
1734761225.320052,00:07:05,60.571
1734761235.391204,00:07:15,60.567
1734761245.45738,00:07:25,60.570
1734761255.523436,00:07:35,60.576
1734761265.592084,00:07:45,60.562
1734761275.657858,00:07:55,60.572
1734761285.72403,00:08:05,60.561
1734761295.797389,00:08:15,60.563
1734761305.863221,00:08:25,60.552
1734761315.929184,00:08:35,60.563
1734761326.000975,00:08:46,60.565
1734761336.08295,00:08:56,60.556
1734761346.148766,00:09:06,60.563
1734761356.221383,00:09:16,60.557
1734761366.28729,00:09:26,60.552
1734761376.353169,00:09:36,60.563
1734761386.423063,00:09:46,60.560
1734761396.489042,00:09:56,60.554
1734761406.554919,00:10:06,60.545
1734761416.627848,00:10:16,60.565
1734761426.693832,00:10:26,60.561
1734761436.759815,00:10:36,60.563
1734761446.828943,00:10:46,60.559
1734761456.89511,00:10:56,60.558
1734761466.961114,00:11:06,60.564
1734761477.035642,00:11:17,60.561
1734761487.121038,00:11:27,60.566
1734761497.187211,00:11:37,60.551
1734761507.255224,00:11:47,60.555
1734761517.321954,00:11:57,60.553
1734761527.387991,00:12:07,60.560
1734761537.46377,00:12:17,60.552
1734761547.529502,00:12:27,60.557
1734761557.59584,00:12:37,60.551
1734761567.668772,00:12:47,60.538
1734761577.734752,00:12:57,60.536
1734761587.801101,00:13:07,60.556
1734761597.870417,00:13:17,60.543
1734761607.936531,00:13:27,60.543
1734761618.002589,00:13:38,60.543
1734761628.100126,00:13:48,60.546
1734761638.16622,00:13:58,60.544
1734761648.232454,00:14:08,60.543
1734761658.301773,00:14:18,60.545
1734761668.367531,00:14:28,60.548
1734761678.433764,00:14:38,60.543
1734761688.50188,00:14:48,60.540
1734761698.567843,00:14:58,60.540
1734761708.634039,00:15:08,60.532
1734761718.706735,00:15:18,60.539
1734761728.77263,00:15:28,60.537
1734761738.838443,00:15:38,60.550
1734761748.91031,00:15:48,60.537
1734761758.976283,00:15:58,60.540
1734761769.042246,00:16:09,60.527
1734761779.293982,00:16:19,60.536
1734761789.360144,00:16:29,60.520
1734761799.425969,00:16:39,60.539
1734761809.496705,00:16:49,60.542
1734761819.562878,00:16:59,60.529
1734761829.628923,00:17:09,60.528
1734761839.697683,00:17:19,60.526
1734761849.763539,00:17:29,60.540
1734761859.829685,00:17:39,60.518
1734761869.898328,00:17:49,60.517
1734761879.964312,00:17:59,60.530
1734761890.030169,00:18:10,60.529
1734761900.141501,00:18:20,60.524
1734761910.207672,00:18:30,60.531
1734761920.273546,00:18:40,60.539
1734761930.348886,00:18:50,60.522
1734761940.414649,00:19:00,60.526
1734761950.480836,00:19:10,60.530
1734761960.55104,00:19:20,60.514
1734761970.616912,00:19:30,60.526
1734761980.809452,00:19:40,60.520
1734761990.879313,00:19:50,60.521
1734762000.945302,00:20:00,60.529
1734762011.011335,00:20:11,60.522
1734762021.080232,00:20:21,60.520
1734762031.166255,00:20:31,60.519
1734762041.232103,00:20:41,60.520
1734762051.307564,00:20:51,60.538
1734762061.373593,00:21:01,60.535
1734762071.439596,00:21:11,60.527
1734762081.509553,00:21:21,60.523
1734762091.575842,00:21:31,60.528
1734762101.641944,00:21:41,60.526
1734762111.711812,00:21:51,60.526
1734762121.778158,00:22:01,60.521
1734762131.844071,00:22:11,60.528
1734762141.912501,00:22:21,60.513
1734762151.978623,00:22:31,60.517
1734762162.044475,00:22:42,60.509
1734762172.139566,00:22:52,60.522
1734762182.205535,00:23:02,60.520
1734762192.271797,00:23:12,60.521
1734762202.343037,00:23:22,60.516
1734762212.408888,00:23:32,60.522
1734762222.474847,00:23:42,60.516
1734762232.543848,00:23:52,60.518
1734762242.609867,00:24:02,60.510
1734762252.675862,00:24:12,60.512
1734762262.746807,00:24:22,60.527
1734762272.81261,00:24:32,60.505
1734762282.878819,00:24:42,60.526
1734762292.950897,00:24:52,60.512
1734762303.016944,00:25:03,60.505
1734762313.083335,00:25:13,60.526
1734762323.173419,00:25:23,60.519
1734762333.23933,00:25:33,60.524
1734762343.305414,00:25:43,60.522
1734762353.374346,00:25:53,60.519
1734762363.440347,00:26:03,60.522
1734762373.506236,00:26:13,60.523
1734762383.575801,00:26:23,60.515
1734762393.641773,00:26:33,60.514
1734762403.707691,00:26:43,60.520
1734762413.779651,00:26:53,60.516
1734762423.84559,00:27:03,60.521
1734762433.911809,00:27:13,60.510
1734762443.980042,00:27:23,60.502
1734762454.04595,00:27:34,60.515
1734762464.111984,00:27:44,60.524
1734762474.207346,00:27:54,60.526
1734762484.273219,00:28:04,60.514
1734762494.339503,00:28:14,60.508
1734762504.408569,00:28:24,60.511
1734762514.474546,00:28:34,60.514
1734762524.540776,00:28:44,60.501
1734762534.611455,00:28:54,60.507
1734762544.677272,00:29:04,60.514
1734762554.74318,00:29:14,60.504
1734762564.994975,00:29:24,60.516
1734762575.061089,00:29:35,60.506
1734762585.143143,00:29:45,60.493
1734762595.225059,00:29:55,60.500
1734762605.290903,00:30:05,60.502
1734762615.356859,00:30:15,60.506
1734762625.425877,00:30:25,60.517
1734762635.491785,00:30:35,60.500
1734762645.558056,00:30:45,60.502
1734762655.628958,00:30:55,60.497
1734762665.694741,00:31:05,60.501
1734762675.760746,00:31:15,60.507
1734762685.830001,00:31:25,60.498
1734762695.895855,00:31:35,60.488
1734762705.961737,00:31:45,60.502
1734762716.033791,00:31:56,60.503
1734762726.099936,00:32:06,60.497
1734762736.192356,00:32:16,60.488
1734762746.262466,00:32:26,60.497
1734762756.328229,00:32:36,60.491
1734762766.393969,00:32:46,60.489
1734762776.463256,00:32:56,60.492
1734762786.529245,00:33:06,60.496
1734762796.595135,00:33:16,60.494
1734762806.664252,00:33:26,60.494
1734762816.730099,00:33:36,60.493
1734762826.796258,00:33:46,60.490
1734762836.869958,00:33:56,60.498
1734762846.935962,00:34:06,60.485
