Timestamp,Time,LN2 - level (%)
1747630811.664181,00:00:11,75.387
1747630821.729902,00:00:21,75.355
1747630831.79567,00:00:31,75.410
1747630841.865495,00:00:41,75.310
1747630851.93129,00:00:51,75.384
1747630861.997053,00:01:01,75.374
1747630872.068151,00:01:12,75.372
1747630882.13425,00:01:22,75.364
1747630892.212282,00:01:32,75.331
1747630902.464446,00:01:42,75.311
1747630912.530464,00:01:52,75.349
1747630922.59655,00:02:02,75.284
1747630932.667598,00:02:12,75.323
1747630942.733538,00:02:22,75.336
1747630952.799222,00:02:32,75.281
1747630962.869173,00:02:42,75.303
1747630972.934765,00:02:52,75.303
1747630983.000609,00:03:03,75.321
1747630993.076602,00:03:13,75.284
1747631003.142321,00:03:23,75.287
1747631013.208074,00:03:33,75.300
1747631023.312708,00:03:43,75.228
1747631033.378461,00:03:53,75.252
1747631043.444327,00:04:03,75.307
1747631053.518656,00:04:13,75.308
1747631063.58435,00:04:23,75.253
1747631073.650321,00:04:33,75.201
1747631083.718766,00:04:43,75.259
1747631093.784478,00:04:53,75.276
1747631103.850397,00:05:03,75.280
1747631113.920161,00:05:13,75.234
1747631124.153222,00:05:24,75.222
1747631134.224579,00:05:34,75.275
1747631144.321587,00:05:44,75.196
1747631154.387347,00:05:54,75.232
1747631164.453495,00:06:04,75.256
1747631174.524995,00:06:14,75.181
1747631184.590828,00:06:24,75.220
1747631194.656499,00:06:34,75.200
1747631204.725732,00:06:44,75.231
1747631214.791371,00:06:54,75.217
1747631224.857568,00:07:04,75.173
1747631234.925568,00:07:14,75.177
1747631244.991802,00:07:24,75.253
1747631255.05792,00:07:35,75.198
1747631265.126323,00:07:45,75.138
1747631275.192271,00:07:55,75.210
1747631285.284355,00:08:05,75.111
1747631295.354016,00:08:15,75.155
1747631305.42045,00:08:25,75.164
1747631315.48662,00:08:35,75.179
1747631325.556013,00:08:45,75.079
1747631335.621887,00:08:55,75.163
1747631345.687867,00:09:05,75.194
1747631355.756154,00:09:15,75.133
1747631365.822133,00:09:25,75.135
1747631375.887879,00:09:35,75.145
1747631385.956526,00:09:45,75.068
1747631396.022598,00:09:56,75.076
1747631406.08868,00:10:06,75.136
1747631416.340402,00:10:16,75.006
1747631426.406602,00:10:26,75.075
1747631436.472559,00:10:36,75.052
1747631446.542351,00:10:46,75.097
1747631456.607985,00:10:56,75.094
1747631466.67396,00:11:06,75.043
1747631476.926367,00:11:16,75.046
1747631486.992211,00:11:26,75.065
1747631497.058313,00:11:37,75.026
1747631507.126461,00:11:47,75.071
1747631517.192524,00:11:57,75.056
1747631527.277847,00:12:07,75.016
1747631537.353689,00:12:17,74.993
1747631547.419699,00:12:27,75.009
1747631557.48553,00:12:37,75.029
1747631567.560592,00:12:47,74.984
1747631577.626394,00:12:57,74.964
1747631587.692464,00:13:07,75.013
1747631597.76067,00:13:17,75.023
1747631607.826444,00:13:27,75.002
1747631617.892233,00:13:37,75.016
1747631627.962243,00:13:47,75.021
1747631638.027995,00:13:58,75.000
1747631648.094136,00:14:08,74.998
1747631658.16602,00:14:18,74.934
1747631668.231827,00:14:28,74.993
1747631678.327918,00:14:38,74.915
1747631688.399071,00:14:48,75.023
1747631698.464814,00:14:58,74.964
1747631708.530718,00:15:08,74.970
1747631718.604763,00:15:18,74.952
1747631728.670657,00:15:28,74.971
1747631738.73645,00:15:38,74.933
1747631748.806929,00:15:48,74.932
1747631758.872707,00:15:58,74.921
1747631768.938718,00:16:08,74.947
1747631779.006989,00:16:19,74.927
1747631789.073531,00:16:29,74.933
1747631799.139449,00:16:39,74.947
1747631809.209653,00:16:49,74.863
1747631819.275633,00:16:59,74.888
1747631829.357184,00:17:09,74.865
1747631839.427111,00:17:19,74.929
1747631849.493233,00:17:29,74.914
1747631859.559014,00:17:39,74.853
1747631869.630468,00:17:49,74.829
1747631879.882372,00:17:59,74.861
1747631889.948096,00:18:09,74.905
1747631900.018391,00:18:20,74.886
1747631910.08436,00:18:30,74.872
1747631920.150167,00:18:40,74.813
1747631930.222011,00:18:50,74.826
1747631940.287785,00:19:00,74.841
1747631950.370615,00:19:10,74.793
1747631960.442571,00:19:20,74.887
1747631970.508243,00:19:30,74.834
1747631980.574394,00:19:40,74.793
1747631990.644391,00:19:50,74.831
1747632000.710248,00:20:00,74.819
1747632010.776195,00:20:10,74.820
1747632020.846696,00:20:20,74.817
1747632030.913159,00:20:30,74.749
1747632040.979241,00:20:40,74.788
1747632051.047486,00:20:51,74.783
1747632061.113351,00:21:01,74.759
1747632071.179158,00:21:11,74.792
1747632081.251202,00:21:21,74.758
1747632091.324845,00:21:31,74.740
1747632101.407009,00:21:41,74.695
1747632111.47664,00:21:51,74.774
1747632121.542482,00:22:01,74.749
1747632131.608327,00:22:11,74.719
1747632141.684332,00:22:21,74.694
1747632151.750548,00:22:31,74.730
1747632161.816363,00:22:41,74.725
1747632171.887411,00:22:51,74.700
1747632181.953326,00:23:01,74.671
1747632192.018985,00:23:12,74.649
1747632202.089355,00:23:22,74.710
1747632212.1551,00:23:32,74.718
1747632222.221273,00:23:42,74.726
1747632232.296289,00:23:52,74.695
1747632242.392715,00:24:02,74.630
1747632252.45847,00:24:12,74.699
1747632262.532876,00:24:22,74.618
1747632272.599088,00:24:32,74.674
1747632282.665007,00:24:42,74.665
1747632292.739472,00:24:52,74.627
1747632302.805326,00:25:02,74.627
1747632312.871143,00:25:12,74.640
1747632322.939418,00:25:22,74.645
1747632333.006054,00:25:33,74.676
1747632343.072035,00:25:43,74.660
1747632353.144875,00:25:53,74.658
1747632363.210752,00:26:03,74.649
1747632373.276687,00:26:13,74.571
1747632383.361631,00:26:23,74.575
1747632393.436239,00:26:33,74.569
