Timestamp,Time,LN2 - level (%)
1731132013.412185,00:00:13,37.215
1731132023.478092,00:00:23,37.240
1731132033.549546,00:00:33,37.236
1731132043.615829,00:00:43,37.225
1731132053.681949,00:00:53,37.225
1731132063.751325,00:01:03,37.227
1731132073.817269,00:01:13,37.231
1731132083.883325,00:01:23,37.222
1731132093.953945,00:01:33,37.220
1731132104.020033,00:01:44,37.231
1731132114.086206,00:01:54,37.235
1731132124.160697,00:02:04,37.232
1731132134.226504,00:02:14,37.220
1731132144.309282,00:02:24,37.224
1731132154.381049,00:02:34,37.216
1731132164.447472,00:02:44,37.224
1731132174.513707,00:02:54,37.222
1731132184.583469,00:03:04,37.213
1731132194.649388,00:03:14,37.223
1731132204.715458,00:03:24,37.218
1731132214.789514,00:03:34,37.222
1731132224.855326,00:03:44,37.214
1731132234.921611,00:03:54,37.218
1731132244.992972,00:04:04,37.221
1731132255.059111,00:04:15,37.226
1731132265.125192,00:04:25,37.230
1731132275.198309,00:04:35,37.219
1731132285.291473,00:04:45,37.213
1731132295.357581,00:04:55,37.208
1731132305.429479,00:05:05,37.210
1731132315.495334,00:05:15,37.213
1731132325.561402,00:05:25,37.206
1731132335.632059,00:05:35,37.217
1731132345.698151,00:05:45,37.208
1731132355.763975,00:05:55,37.212
1731132365.832521,00:06:05,37.214
1731132375.898472,00:06:15,37.214
1731132385.964673,00:06:25,37.204
1731132396.038973,00:06:36,37.211
1731132406.105135,00:06:46,37.221
1731132416.171422,00:06:56,37.228
1731132426.241705,00:07:06,37.220
1731132436.335054,00:07:16,37.219
1731132446.401212,00:07:26,37.226
1731132456.472194,00:07:36,37.206
1731132466.537994,00:07:46,37.217
1731132476.604338,00:07:56,37.224
1731132486.674512,00:08:06,37.226
1731132496.740688,00:08:16,37.220
1731132506.806656,00:08:26,37.212
1731132516.874961,00:08:36,37.207
1731132526.940854,00:08:46,37.215
1731132537.007175,00:08:57,37.203
1731132547.081524,00:09:07,37.214
1731132557.1476,00:09:17,37.220
1731132567.213396,00:09:27,37.227
1731132577.285715,00:09:37,37.211
1731132587.366869,00:09:47,37.208
1731132597.433008,00:09:57,37.208
1731132607.50188,00:10:07,37.210
1731132617.567722,00:10:17,37.198
1731132627.633468,00:10:27,37.211
1731132637.703102,00:10:37,37.204
1731132647.769302,00:10:47,37.212
1731132657.835315,00:10:57,37.201
1731132667.905403,00:11:07,37.203
1731132677.971428,00:11:17,37.198
1731132688.037211,00:11:28,37.194
1731132698.109993,00:11:38,37.211
1731132708.175981,00:11:48,37.198
1731132718.242082,00:11:58,37.195
1731132728.310731,00:12:08,37.204
1731132738.394694,00:12:18,37.202
1731132748.460629,00:12:28,37.212
1731132758.537024,00:12:38,37.208
1731132768.603115,00:12:48,37.197
1731132778.668971,00:12:58,37.203
1731132788.742289,00:13:08,37.206
1731132798.808041,00:13:18,37.196
1731132808.94263,00:13:28,37.206
1731132819.019964,00:13:39,37.192
1731132829.085993,00:13:49,37.205
1731132839.152281,00:13:59,37.206
1731132849.221713,00:14:09,37.191
1731132859.287571,00:14:19,37.195
1731132869.388298,00:14:29,37.193
1731132879.463302,00:14:39,37.210
1731132889.529418,00:14:49,37.196
1731132899.595332,00:14:59,37.199
1731132909.669536,00:15:09,37.194
1731132919.735316,00:15:19,37.197
1731132929.801243,00:15:29,37.197
1731132939.87606,00:15:39,37.199
1731132949.942369,00:15:49,37.194
1731132960.008277,00:16:00,37.201
1731132970.078986,00:16:10,37.197
1731132980.145184,00:16:20,37.185
1731132990.211073,00:16:30,37.183
1731133000.282908,00:16:40,37.179
1731133010.349133,00:16:50,37.193
1731133020.430402,00:17:00,37.188
1731133030.504719,00:17:10,37.189
1731133040.570533,00:17:20,37.196
1731133050.636415,00:17:30,37.201
1731133060.888447,00:17:40,37.188
1731133070.954372,00:17:50,37.194
1731133081.020403,00:18:01,37.204
1731133091.088548,00:18:11,37.184
1731133101.154596,00:18:21,37.194
1731133111.220658,00:18:31,37.187
1731133121.290294,00:18:41,37.177
1731133131.359221,00:18:51,37.176
1731133141.452764,00:19:01,37.169
1731133151.521585,00:19:11,37.183
1731133161.58734,00:19:21,37.179
1731133171.653338,00:19:31,37.186
1731133181.728063,00:19:41,37.178
1731133191.794123,00:19:51,37.177
1731133201.859986,00:20:01,37.179
1731133211.930029,00:20:11,37.167
1731133221.99599,00:20:21,37.187
1731133232.062256,00:20:32,37.183
1731133242.131096,00:20:42,37.170
1731133252.196984,00:20:52,37.173
1731133262.263083,00:21:02,37.182
1731133272.335336,00:21:12,37.176
1731133282.401223,00:21:22,37.174
1731133292.483711,00:21:32,37.181
1731133302.553567,00:21:42,37.179
1731133312.619457,00:21:52,37.176
1731133322.685764,00:22:02,37.186
1731133332.759936,00:22:12,37.187
1731133342.826086,00:22:22,37.160
1731133352.892134,00:22:32,37.163
1731133363.144513,00:22:43,37.170
1731133373.396445,00:22:53,37.172
1731133383.484475,00:23:03,37.173
1731133393.553733,00:23:13,37.164
1731133403.619638,00:23:23,37.166
1731133413.685973,00:23:33,37.158
1731133423.754452,00:23:43,37.166
1731133433.820373,00:23:53,37.167
1731133443.886641,00:24:03,37.166
1731133453.956621,00:24:13,37.173
1731133464.02254,00:24:24,37.173
1731133474.088822,00:24:34,37.163
1731133484.162838,00:24:44,37.169
1731133494.228913,00:24:54,37.167
1731133504.481541,00:25:04,37.168
1731133514.557891,00:25:14,37.172
1731133524.623696,00:25:24,37.163
1731133534.689822,00:25:34,37.160
1731133544.762352,00:25:44,37.170
1731133554.828507,00:25:54,37.172
1731133564.894578,00:26:04,37.168
1731133574.970641,00:26:14,37.178
1731133585.036804,00:26:25,37.158
1731133595.102855,00:26:35,37.156
1731133605.178928,00:26:45,37.162
1731133615.244937,00:26:55,37.160
1731133625.310878,00:27:05,37.165
1731133635.385591,00:27:15,37.167
1731133645.451358,00:27:25,37.168
1731133655.543767,00:27:35,37.167
1731133665.612082,00:27:45,37.156
1731133675.677847,00:27:55,37.157
1731133685.744815,00:28:05,37.159
1731133695.818579,00:28:15,37.156
1731133705.884591,00:28:25,37.167
1731133715.950544,00:28:35,37.155
1731133726.021422,00:28:46,37.165
1731133736.087397,00:28:56,37.156
1731133746.153456,00:29:06,37.157
1731133756.22164,00:29:16,37.161
1731133766.287923,00:29:26,37.156
1731133776.353695,00:29:36,37.166
1731133786.428148,00:29:46,37.160
1731133796.527738,00:29:56,37.157
1731133806.593583,00:30:06,37.159
1731133816.664923,00:30:16,37.165
1731133826.730704,00:30:26,37.156
1731133836.796712,00:30:36,37.147
