Timestamp,Time,LN2 - level (%)
1734328812.329729,00:00:12,62.426
1734328822.402387,00:00:22,62.429
1734328832.486724,00:00:32,62.428
1734328842.552713,00:00:42,62.418
1734328852.62116,00:00:52,62.430
1734328862.687155,00:01:02,62.428
1734328872.753431,00:01:12,62.422
1734328882.822843,00:01:22,62.416
1734328892.888658,00:01:32,62.424
1734328902.954763,00:01:42,62.418
1734328913.16228,00:01:53,62.419
1734328923.228022,00:02:03,62.421
1734328933.293946,00:02:13,62.423
1734328943.362455,00:02:23,62.419
1734328953.428317,00:02:33,62.413
1734328963.511695,00:02:43,62.417
1734328973.581692,00:02:53,62.425
1734328983.647614,00:03:03,62.421
1734328993.71367,00:03:13,62.415
1734329003.786617,00:03:23,62.429
1734329013.85283,00:03:33,62.423
1734329023.919102,00:03:43,62.426
1734329033.993672,00:03:53,62.426
1734329044.059686,00:04:04,62.417
1734329054.1258,00:04:14,62.411
1734329064.377936,00:04:24,62.406
1734329074.443889,00:04:34,62.412
1734329084.695913,00:04:44,62.402
1734329094.766379,00:04:54,62.410
1734329104.832106,00:05:04,62.416
1734329114.898037,00:05:14,62.413
1734329124.971278,00:05:24,62.408
1734329135.037113,00:05:35,62.412
1734329145.103218,00:05:45,62.408
1734329155.172148,00:05:55,62.400
1734329165.23787,00:06:05,62.416
1734329175.304268,00:06:15,62.404
1734329185.373628,00:06:25,62.428
1734329195.439586,00:06:35,62.403
1734329205.531264,00:06:45,62.405
1734329215.600511,00:06:55,62.411
1734329225.666597,00:07:05,62.416
1734329235.733043,00:07:15,62.404
1734329245.801581,00:07:25,62.396
1734329255.867389,00:07:35,62.415
1734329265.933584,00:07:45,62.392
1734329276.002635,00:07:56,62.402
1734329286.068547,00:08:06,62.407
1734329296.13461,00:08:16,62.411
1734329306.204384,00:08:26,62.405
1734329316.270381,00:08:36,62.408
1734329326.336457,00:08:46,62.405
1734329336.406683,00:08:56,62.411
1734329346.472417,00:09:06,62.407
1734329356.558911,00:09:16,62.409
1734329366.628737,00:09:26,62.399
1734329376.694562,00:09:36,62.400
1734329386.760791,00:09:46,62.399
1734329396.8292,00:09:56,62.405
1734329406.895147,00:10:06,62.396
1734329416.961094,00:10:16,62.400
1734329427.030577,00:10:27,62.399
1734329437.09664,00:10:37,62.392
1734329447.162509,00:10:47,62.394
1734329457.233484,00:10:57,62.396
1734329467.299707,00:11:07,62.395
1734329477.365636,00:11:17,62.385
1734329487.440574,00:11:27,62.388
1734329497.512766,00:11:37,62.380
1734329507.593943,00:11:47,62.384
1734329517.667211,00:11:57,62.392
1734329527.733337,00:12:07,62.386
1734329537.799137,00:12:17,62.399
1734329547.870708,00:12:27,62.381
1734329557.936856,00:12:37,62.392
1734329568.002633,00:12:48,62.390
1734329578.072329,00:12:58,62.392
1734329588.138339,00:13:08,62.390
1734329598.204599,00:13:18,62.382
1734329608.277787,00:13:28,62.387
1734329618.343439,00:13:38,62.395
1734329628.409401,00:13:48,62.384
1734329638.478274,00:13:58,62.383
1734329648.584085,00:14:08,62.379
1734329658.65017,00:14:18,62.375
1734329668.718844,00:14:28,62.381
1734329678.784845,00:14:38,62.380
1734329688.851018,00:14:48,62.380
1734329698.920519,00:14:58,62.370
1734329708.986674,00:15:08,62.373
1734329719.052947,00:15:19,62.379
1734329729.124482,00:15:29,62.376
1734329739.190607,00:15:39,62.389
1734329749.256506,00:15:49,62.381
1734329759.324798,00:15:59,62.371
1734329769.39083,00:16:09,62.379
1734329779.456771,00:16:19,62.382
1734329789.531985,00:16:29,62.375
1734329799.612877,00:16:39,62.378
1734329809.679097,00:16:49,62.380
1734329819.74904,00:16:59,62.388
1734329829.814968,00:17:09,62.374
1734329839.881096,00:17:19,62.379
1734329849.956084,00:17:29,62.374
1734329860.022003,00:17:40,62.373
1734329870.088214,00:17:50,62.384
