Timestamp,Time,LN2 - level (%)
1700978401.461113,00:00:01,53.791
1700978411.538086,00:00:11,53.784
1700978421.63277,00:00:21,53.783
1700978431.69915,00:00:31,53.787
1700978441.768659,00:00:41,53.796
1700978451.835246,00:00:51,53.797
1700978461.901745,00:01:01,53.787
1700978471.972131,00:01:11,53.804
1700978482.049325,00:01:22,53.790
1700978492.116148,00:01:32,53.787
1700978502.189343,00:01:42,53.798
1700978512.256023,00:01:52,53.804
1700978522.322304,00:02:02,53.789
1700978532.396014,00:02:12,53.792
1700978542.462372,00:02:22,53.800
1700978552.528814,00:02:32,53.792
1700978562.622729,00:02:42,53.794
1700978572.689593,00:02:52,53.800
1700978582.75664,00:03:02,53.789
1700978592.825703,00:03:12,53.795
1700978602.892591,00:03:22,53.795
1700978612.959451,00:03:32,53.786
1700978623.031635,00:03:43,53.783
1700978633.098554,00:03:53,53.790
1700978643.164314,00:04:03,53.802
1700978653.234048,00:04:13,53.811
1700978663.30128,00:04:23,53.800
1700978673.367888,00:04:33,53.800
1700978683.440823,00:04:43,53.794
1700978693.507322,00:04:53,53.794
1700978703.573319,00:05:03,53.798
1700978713.667658,00:05:13,53.797
1700978723.734377,00:05:23,53.805
1700978733.800406,00:05:33,53.802
1700978743.873325,00:05:43,53.795
1700978753.940196,00:05:53,53.797
1700978764.007021,00:06:04,53.799
1700978774.0814,00:06:14,53.782
1700978784.14818,00:06:24,53.784
1700978794.215093,00:06:34,53.782
1700978804.288608,00:06:44,53.797
1700978814.355238,00:06:54,53.791
1700978824.421482,00:07:04,53.783
1700978834.491459,00:07:14,53.783
1700978844.558497,00:07:24,53.789
1700978854.650884,00:07:34,53.794
1700978864.722499,00:07:44,53.797
1700978874.789178,00:07:54,53.799
1700978884.855917,00:08:04,53.797
1700978894.925659,00:08:14,53.799
1700978904.99262,00:08:24,53.789
1700978915.0761,00:08:35,53.782
1700978925.146699,00:08:45,53.789
1700978935.213344,00:08:55,53.789
1700978945.27959,00:09:05,53.784
1700978955.353119,00:09:15,53.793
1700978965.419855,00:09:25,53.781
1700978975.486497,00:09:35,53.787
1700978985.556007,00:09:45,53.784
1700978995.622546,00:09:55,53.808
1700979005.716793,00:10:05,53.792
1700979015.787343,00:10:15,53.781
1700979025.854283,00:10:25,53.775
1700979035.920678,00:10:35,53.775
1700979045.994151,00:10:45,53.782
1700979056.078057,00:10:56,53.777
1700979066.144758,00:11:06,53.785
1700979076.218316,00:11:16,53.774
1700979086.285491,00:11:26,53.770
1700979096.352152,00:11:36,53.779
1700979106.428075,00:11:46,53.762
1700979116.494863,00:11:56,53.770
1700979126.561084,00:12:06,53.760
1700979136.631415,00:12:16,53.768
1700979146.737659,00:12:26,53.776
1700979156.804378,00:12:36,53.776
1700979166.876522,00:12:46,53.766
1700979176.94314,00:12:56,53.770
1700979187.009267,00:13:07,53.768
1700979197.088964,00:13:17,53.777
1700979207.156017,00:13:27,53.773
1700979217.223019,00:13:37,53.765
1700979227.295965,00:13:47,53.769
1700979237.362965,00:13:57,53.765
1700979247.428864,00:14:07,53.756
1700979257.502575,00:14:17,53.761
1700979267.568989,00:14:27,53.755
1700979277.63583,00:14:37,53.764
1700979287.745989,00:14:47,53.760
1700979297.812504,00:14:57,53.763
1700979307.879112,00:15:07,53.749
1700979317.949182,00:15:17,53.754
1700979328.015882,00:15:28,53.768
1700979338.086006,00:15:38,53.753
1700979348.159674,00:15:48,53.766
1700979358.22639,00:15:58,53.771
1700979368.293701,00:16:08,53.755
1700979378.367765,00:16:18,53.769
1700979388.434903,00:16:28,53.767
1700979398.501748,00:16:38,53.769
1700979408.577437,00:16:48,53.761
1700979418.644447,00:16:58,53.757
1700979428.740991,00:17:08,53.761
1700979438.824333,00:17:18,53.752
1700979448.890993,00:17:28,53.758
1700979458.95775,00:17:38,53.755
1700979469.03134,00:17:49,53.757
1700979479.098337,00:17:59,53.754
1700979489.165379,00:18:09,53.759
1700979499.238475,00:18:19,53.762
1700979509.305162,00:18:29,53.752
1700979519.371846,00:18:39,53.764
1700979529.443133,00:18:49,53.768
1700979539.509753,00:18:59,53.751
1700979549.576009,00:19:09,53.762
1700979559.645306,00:19:19,53.764
1700979569.751228,00:19:29,53.767
1700979579.818039,00:19:39,53.752
1700979589.887843,00:19:49,53.760
1700979599.954364,00:19:59,53.758
