Timestamp,Time,LN2 - level (%)
1735192811.931605,00:00:11,60.889
1735192821.997444,00:00:21,60.904
1735192832.063426,00:00:32,60.881
1735192842.131764,00:00:42,60.889
1735192852.197682,00:00:52,60.879
1735192862.263867,00:01:02,60.878
1735192872.36193,00:01:12,60.889
1735192882.427628,00:01:22,60.875
1735192892.493504,00:01:32,60.878
1735192902.564854,00:01:42,60.870
1735192912.630994,00:01:52,60.860
1735192922.697044,00:02:02,60.863
1735192932.765572,00:02:12,60.880
1735192942.831828,00:02:22,60.876
1735192952.897609,00:02:32,60.866
1735192962.968595,00:02:42,60.861
1735192973.034602,00:02:53,60.867
1735192983.100479,00:03:03,60.865
1735192993.169004,00:03:13,60.876
1735193003.234919,00:03:23,60.877
1735193013.300638,00:03:33,60.869
1735193023.51592,00:03:43,60.861
1735193033.581813,00:03:53,60.859
1735193043.647663,00:04:03,60.852
1735193053.719146,00:04:13,60.851
1735193063.785177,00:04:23,60.853
1735193073.851142,00:04:33,60.857
1735193084.101907,00:04:44,60.866
1735193094.167874,00:04:54,60.846
1735193104.233981,00:05:04,60.857
1735193114.304169,00:05:14,60.848
1735193124.397234,00:05:24,60.844
1735193134.463369,00:05:34,60.841
1735193144.540387,00:05:44,60.856
1735193154.606382,00:05:54,60.848
1735193164.672288,00:06:04,60.828
1735193174.741333,00:06:14,60.835
1735193184.80749,00:06:24,60.837
1735193195.058967,00:06:35,60.823
1735193205.127646,00:06:45,60.821
1735193215.193457,00:06:55,60.835
1735193225.259477,00:07:05,60.828
1735193235.332925,00:07:15,60.842
1735193245.432053,00:07:25,60.826
1735193255.497777,00:07:35,60.839
1735193265.570071,00:07:45,60.841
1735193275.636193,00:07:55,60.840
1735193285.702135,00:08:05,60.822
1735193295.777189,00:08:15,60.835
1735193305.843169,00:08:25,60.834
1735193315.909156,00:08:35,60.828
1735193325.979468,00:08:45,60.824
1735193336.04545,00:08:56,60.825
1735193346.111426,00:09:06,60.829
1735193356.180978,00:09:16,60.831
1735193366.246851,00:09:26,60.840
1735193376.313593,00:09:36,60.827
1735193386.397474,00:09:46,60.827
1735193396.471825,00:09:56,60.827
1735193406.537747,00:10:06,60.827
1735193416.608122,00:10:16,60.819
1735193426.674151,00:10:26,60.825
1735193436.740149,00:10:36,60.802
1735193446.811832,00:10:46,60.809
1735193456.877711,00:10:56,60.810
1735193466.943795,00:11:06,60.805
1735193477.012939,00:11:17,60.815
1735193487.078858,00:11:27,60.816
1735193497.144459,00:11:37,60.808
1735193507.217323,00:11:47,60.805
1735193517.467903,00:11:57,60.803
1735193527.533875,00:12:07,60.795
1735193537.603374,00:12:17,60.799
1735193547.669395,00:12:27,60.804
1735193557.735683,00:12:37,60.807
1735193567.807869,00:12:47,60.803
1735193577.873772,00:12:57,60.799
1735193587.93969,00:13:07,60.799
1735193598.008768,00:13:18,60.804
1735193608.074521,00:13:28,60.814
1735193618.140388,00:13:38,60.803
1735193628.211666,00:13:48,60.807
1735193638.278283,00:13:58,60.792
1735193648.344442,00:14:08,60.797
1735193658.451577,00:14:18,60.807
1735193668.517836,00:14:28,60.794
1735193678.583938,00:14:38,60.795
1735193688.655879,00:14:48,60.796
1735193698.721987,00:14:58,60.785
1735193708.787987,00:15:08,60.790
1735193718.857001,00:15:18,60.792
1735193728.922817,00:15:28,60.805
1735193738.988756,00:15:38,60.795
1735193749.057735,00:15:49,60.783
1735193759.123757,00:15:59,60.786
1735193769.189569,00:16:09,60.785
1735193779.261208,00:16:19,60.785
1735193789.327081,00:16:29,60.785
1735193799.393031,00:16:39,60.775
1735193809.47508,00:16:49,60.789
1735193819.541152,00:16:59,60.780
1735193829.607073,00:17:09,60.776
1735193839.675518,00:17:19,60.772
1735193849.741537,00:17:29,60.785
1735193859.80746,00:17:39,60.774
1735193869.882785,00:17:49,60.778
1735193879.948652,00:17:59,60.773
1735193890.014959,00:18:10,60.779
1735193900.087478,00:18:20,60.779
1735193910.153394,00:18:30,60.767
1735193920.219357,00:18:40,60.773
1735193930.288819,00:18:50,60.771
1735193940.354793,00:19:00,60.773
1735193950.420871,00:19:10,60.761
1735193960.51435,00:19:20,60.766
1735193970.58018,00:19:30,60.767
1735193980.646144,00:19:40,60.779
1735193990.717936,00:19:50,60.769
1735194000.784093,00:20:00,60.762
1735194010.850182,00:20:10,60.764
1735194020.919537,00:20:20,60.764
1735194030.985669,00:20:30,60.754
1735194041.051437,00:20:41,60.753
1735194051.12539,00:20:51,60.761
1735194061.191365,00:21:01,60.752
1735194071.257218,00:21:11,60.765
1735194081.331903,00:21:21,60.752
1735194091.397843,00:21:31,60.740
1735194101.492219,00:21:41,60.763
1735194111.569599,00:21:51,60.740
1735194121.635554,00:22:01,60.750
1735194131.701645,00:22:11,60.741
1735194141.771869,00:22:21,60.749
1735194151.837719,00:22:31,60.740
1735194161.903685,00:22:41,60.743
1735194171.974261,00:22:51,60.743
1735194182.04084,00:23:02,60.739
1735194192.106921,00:23:12,60.748
1735194202.177087,00:23:22,60.750
1735194212.243034,00:23:32,60.743
1735194222.309266,00:23:42,60.751
1735194232.3783,00:23:52,60.748
1735194242.444151,00:24:02,60.746
1735194252.52747,00:24:12,60.752
1735194262.603341,00:24:22,60.746
1735194272.669219,00:24:32,60.731
1735194282.735164,00:24:42,60.745
1735194292.804877,00:24:52,60.738
1735194302.870971,00:25:02,60.730
1735194312.937047,00:25:12,60.731
1735194323.00784,00:25:23,60.729
1735194333.073801,00:25:33,60.738
1735194343.139888,00:25:43,60.738
1735194353.209946,00:25:53,60.732
1735194363.275981,00:26:03,60.731
1735194373.341708,00:26:13,60.732
1735194383.413825,00:26:23,60.728
1735194393.512575,00:26:33,60.729
1735194403.57834,00:26:43,60.724
1735194413.650917,00:26:53,60.721
1735194423.717194,00:27:03,60.724
1735194433.783413,00:27:13,60.719
1735194443.855132,00:27:23,60.733
1735194453.92164,00:27:33,60.717
1735194463.987785,00:27:43,60.733
1735194474.065099,00:27:54,60.725
1735194484.131063,00:28:04,60.740
1735194494.197928,00:28:14,60.726
1735194504.269446,00:28:24,60.728
1735194514.335201,00:28:34,60.714
1735194524.401478,00:28:44,60.707
1735194534.48944,00:28:54,60.717
1735194544.555692,00:29:04,60.729
1735194554.62164,00:29:14,60.722
1735194564.691264,00:29:24,60.717
1735194574.757166,00:29:34,60.727
1735194584.822981,00:29:44,60.699
1735194594.893714,00:29:54,60.706
1735194604.959734,00:30:04,60.717
1735194615.025886,00:30:15,60.712
1735194625.094255,00:30:25,60.717
1735194635.160182,00:30:35,60.716
1735194645.226254,00:30:45,60.722
1735194655.295084,00:30:55,60.723
1735194665.361025,00:31:05,60.724
1735194675.4274,00:31:15,60.729
1735194685.530576,00:31:25,60.723
1735194695.596723,00:31:35,60.721
1735194705.6631,00:31:45,60.718
1735194715.732471,00:31:55,60.710
1735194725.79832,00:32:05,60.704
1735194735.86484,00:32:15,60.702
1735194745.93414,00:32:25,60.702
1735194756.000262,00:32:36,60.707
1735194766.168114,00:32:46,60.699
1735194776.236471,00:32:56,60.689
1735194786.302522,00:33:06,60.694
1735194796.368651,00:33:16,60.689
1735194806.441736,00:33:26,60.697
1735194816.693917,00:33:36,60.679
1735194826.760206,00:33:46,60.692
1735194836.831063,00:33:56,60.694
1735194846.8971,00:34:06,60.685
1735194857.148988,00:34:17,60.690
1735194867.217775,00:34:27,60.689
1735194877.283659,00:34:37,60.674
1735194887.349486,00:34:47,60.679
1735194897.421735,00:34:57,60.686
1735194907.514658,00:35:07,60.689
1735194917.580413,00:35:17,60.689
1735194927.651673,00:35:27,60.677
1735194937.71777,00:35:37,60.689
1735194947.783718,00:35:47,60.677
1735194957.858152,00:35:57,60.671
1735194967.924287,00:36:07,60.668
1735194977.990612,00:36:17,60.674
1735194988.059275,00:36:28,60.676
1735194998.125344,00:36:38,60.671
1735195008.191158,00:36:48,60.671
1735195018.260546,00:36:58,60.680
1735195028.32658,00:37:08,60.668
1735195038.392759,00:37:18,60.672
1735195048.463467,00:37:28,60.685
1735195058.547241,00:37:38,60.674
1735195068.612945,00:37:48,60.675
1735195078.687846,00:37:58,60.670
1735195088.75378,00:38:08,60.662
1735195098.820055,00:38:18,60.670
1735195108.889923,00:38:28,60.668
1735195118.955832,00:38:38,60.681
1735195129.022206,00:38:49,60.672
1735195139.091899,00:38:59,60.666
1735195149.158013,00:39:09,60.666
1735195159.224076,00:39:19,60.658
1735195169.294787,00:39:29,60.669
1735195179.360718,00:39:39,60.668
1735195189.426711,00:39:49,60.661
1735195199.509569,00:39:59,60.657
1735195209.581985,00:40:09,60.656
1735195219.64784,00:40:19,60.662
1735195229.717934,00:40:29,60.659
1735195239.783705,00:40:39,60.656
1735195249.849523,00:40:49,60.664
1735195259.920648,00:40:59,60.656
1735195269.986604,00:41:09,60.665
1735195280.052766,00:41:20,60.664
1735195290.124063,00:41:30,60.665
1735195300.19028,00:41:40,60.658
1735195310.256363,00:41:50,60.648
1735195320.32472,00:42:00,60.642
1735195330.390682,00:42:10,60.648
1735195340.456689,00:42:20,60.648
1735195350.55595,00:42:30,60.657
1735195360.621802,00:42:40,60.650
1735195370.687798,00:42:50,60.649
1735195380.758713,00:43:00,60.653
1735195390.824528,00:43:10,60.653
1735195400.890652,00:43:20,60.634
1735195410.960462,00:43:30,60.642
1735195421.026429,00:43:41,60.640
1735195431.092256,00:43:51,60.643
1735195441.163233,00:44:01,60.634
1735195451.229348,00:44:11,60.644
1735195461.295303,00:44:21,60.644
1735195471.366123,00:44:31,60.632
1735195481.439805,00:44:41,60.641
1735195491.50558,00:44:51,60.630
1735195501.597421,00:45:01,60.626
1735195511.663282,00:45:11,60.636
1735195521.729383,00:45:21,60.627
1735195531.798996,00:45:31,60.634
1735195541.864876,00:45:41,60.632
1735195551.930803,00:45:51,60.641
1735195561.99997,00:46:01,60.629
1735195572.066074,00:46:12,60.632
1735195582.132195,00:46:22,60.634
1735195592.202988,00:46:32,60.636
1735195602.269,00:46:42,60.624
1735195612.334813,00:46:52,60.621
1735195622.405985,00:47:02,60.633
