Timestamp,Time,LN2 - level (%)
1739340011.985723,00:00:11,82.638
1739340022.11707,00:00:22,82.618
1739340032.188724,00:00:32,82.621
1739340042.254771,00:00:42,82.633
1739340052.320695,00:00:52,82.630
1739340062.404126,00:01:02,82.648
1739340072.483844,00:01:12,82.635
1739340082.549865,00:01:22,82.627
1739340092.618623,00:01:32,82.627
1739340102.68426,00:01:42,82.629
1739340112.750262,00:01:52,82.626
1739340122.824006,00:02:02,82.617
1739340132.889833,00:02:12,82.628
1739340142.956085,00:02:22,82.612
1739340153.024514,00:02:33,82.601
1739340163.090481,00:02:43,82.624
1739340173.156225,00:02:53,82.602
1739340183.228493,00:03:03,82.601
1739340193.294253,00:03:13,82.620
1739340203.360373,00:03:23,82.619
1739340213.465567,00:03:33,82.625
1739340223.531477,00:03:43,82.614
1739340233.59749,00:03:53,82.608
1739340243.672693,00:04:03,82.613
1739340253.738456,00:04:13,82.601
1739340263.804558,00:04:23,82.606
1739340273.875423,00:04:33,82.601
1739340283.941352,00:04:43,82.597
1739340294.007488,00:04:54,82.603
1739340304.077252,00:05:04,82.596
1739340314.143209,00:05:14,82.586
1739340324.20936,00:05:24,82.583
1739340334.277828,00:05:34,82.591
1739340344.343745,00:05:44,82.595
1739340354.410594,00:05:54,82.594
1739340364.501339,00:06:04,82.595
1739340374.567349,00:06:14,82.583
1739340384.633294,00:06:24,82.590
1739340394.708091,00:06:34,82.587
1739340404.773945,00:06:44,82.577
1739340414.851974,00:06:54,82.588
1739340424.925288,00:07:04,82.577
1739340434.991525,00:07:14,82.582
1739340445.057329,00:07:25,82.578
1739340455.132024,00:07:35,82.584
1739340465.197723,00:07:45,82.568
1739340475.263893,00:07:55,82.572
1739340485.336176,00:08:05,82.557
1739340495.40238,00:08:15,82.563
1739340505.486673,00:08:25,82.562
1739340515.556891,00:08:35,82.568
1739340525.622801,00:08:45,82.551
1739340535.688673,00:08:55,82.559
1739340545.761879,00:09:05,82.558
1739340555.828075,00:09:15,82.546
1739340565.894079,00:09:25,82.545
1739340575.968444,00:09:35,82.563
1739340586.034383,00:09:46,82.554
1739340596.100525,00:09:56,82.557
1739340606.170577,00:10:06,82.552
1739340616.236616,00:10:16,82.550
1739340626.3025,00:10:26,82.541
1739340636.375285,00:10:36,82.548
1739340646.454476,00:10:46,82.546
1739340656.533515,00:10:56,82.548
1739340666.602541,00:11:06,82.545
1739340676.668454,00:11:16,82.537
1739340686.734308,00:11:26,82.548
1739340696.808512,00:11:36,82.529
1739340706.874125,00:11:46,82.540
1739340716.940348,00:11:56,82.544
1739340727.008997,00:12:07,82.532
1739340737.075023,00:12:17,82.534
1739340747.141117,00:12:27,82.519
1739340757.213427,00:12:37,82.526
1739340767.27934,00:12:47,82.537
1739340777.345473,00:12:57,82.536
1739340787.418409,00:13:07,82.532
1739340797.499154,00:13:17,82.519
1739340807.56496,00:13:27,82.520
1739340817.63601,00:13:37,82.518
1739340827.701801,00:13:47,82.525
1739340837.768133,00:13:57,82.510
1739340847.845303,00:14:07,82.503
1739340857.911442,00:14:17,82.515
1739340867.977247,00:14:27,82.515
1739340878.047385,00:14:38,82.513
1739340888.113333,00:14:48,82.512
1739340898.179437,00:14:58,82.497
1739340908.249557,00:15:08,82.495
1739340918.315611,00:15:18,82.491
1739340928.381363,00:15:28,82.496
1739340938.466641,00:15:38,82.494
1739340948.539774,00:15:48,82.486
1739340958.605619,00:15:58,82.494
1739340968.683433,00:16:08,82.499
1739340978.749603,00:16:18,82.482
1739340988.815336,00:16:28,82.493
1739340998.885657,00:16:38,82.479
1739341008.951505,00:16:48,82.482
1739341019.017248,00:16:59,82.484
1739341029.087297,00:17:09,82.472
1739341039.153087,00:17:19,82.480
1739341049.21924,00:17:29,82.469
1739341059.288803,00:17:39,82.473
1739341069.355005,00:17:49,82.469
1739341079.42093,00:17:59,82.466
1739341089.522268,00:18:09,82.465
1739341099.588264,00:18:19,82.452
1739341109.654264,00:18:29,82.467
1739341119.726924,00:18:39,82.466
1739341129.792612,00:18:49,82.470
1739341139.87117,00:18:59,82.459
1739341149.940204,00:19:09,82.462
1739341160.006241,00:19:20,82.458
1739341170.130956,00:19:30,82.455
1739341180.202797,00:19:40,82.451
1739341190.26852,00:19:50,82.450
1739341200.335204,00:20:00,82.446
1739341210.404041,00:20:10,82.446
1739341220.49516,00:20:20,82.441
1739341230.56144,00:20:30,82.437
1739341240.636267,00:20:40,82.440
1739341250.702395,00:20:50,82.434
1739341260.76833,00:21:00,82.443
1739341270.854214,00:21:10,82.438
1739341280.920053,00:21:20,82.436
1739341290.986036,00:21:30,82.429
1739341301.057017,00:21:41,82.426
1739341311.123256,00:21:51,82.432
1739341321.189186,00:22:01,82.431
1739341331.259528,00:22:11,82.418
1739341341.325888,00:22:21,82.423
1739341351.391941,00:22:31,82.410
1739341361.463447,00:22:41,82.420
1739341371.547338,00:22:51,82.413
1739341381.613477,00:23:01,82.419
1739341391.683526,00:23:11,82.413
1739341401.74935,00:23:21,82.419
1739341411.815297,00:23:31,82.415
1739341421.886612,00:23:41,82.413
1739341431.952438,00:23:51,82.405
1739341442.203965,00:24:02,82.395
1739341452.273743,00:24:12,82.393
1739341462.33975,00:24:22,82.398
1739341472.406012,00:24:32,82.407
1739341482.475005,00:24:42,82.403
1739341492.555419,00:24:52,82.389
1739341502.621392,00:25:02,82.390
1739341512.692612,00:25:12,82.392
1739341522.758311,00:25:22,82.398
1739341532.82441,00:25:32,82.396
1739341542.894402,00:25:42,82.401
