Timestamp,Time,LN2 - level (%)
1765692011.89675,00:00:11,69.194
1765692021.967143,00:00:21,69.271
1765692032.032889,00:00:32,69.212
1765692042.098526,00:00:42,69.241
1765692052.168363,00:00:52,69.200
1765692062.246344,00:01:02,69.177
1765692072.312615,00:01:12,69.140
1765692082.385179,00:01:22,69.214
1765692092.451163,00:01:32,69.204
1765692102.532953,00:01:42,69.124
1765692112.601924,00:01:52,69.185
1765692122.66819,00:02:02,69.214
1765692132.734215,00:02:12,69.202
1765692142.805566,00:02:22,69.118
1765692152.87159,00:02:32,69.123
1765692162.937304,00:02:42,69.139
1765692173.006035,00:02:53,69.090
1765692183.071687,00:03:03,69.197
1765692193.137828,00:03:13,69.185
1765692203.210097,00:03:23,69.131
1765692213.276538,00:03:33,69.090
1765692223.342554,00:03:43,69.194
1765692233.413289,00:03:53,69.120
1765692243.479054,00:04:03,69.142
1765692253.566499,00:04:13,69.127
1765692263.634906,00:04:23,69.130
1765692273.700491,00:04:33,69.163
1765692283.76652,00:04:43,69.228
1765692293.837852,00:04:53,69.172
1765692303.903785,00:05:03,69.156
1765692313.96972,00:05:13,69.167
1765692324.039325,00:05:24,69.163
1765692334.105422,00:05:34,69.122
1765692344.171249,00:05:44,69.139
1765692354.258227,00:05:54,69.178
1765692364.32412,00:06:04,69.200
1765692374.389892,00:06:14,69.141
1765692384.459897,00:06:24,69.187
1765692394.555446,00:06:34,69.114
1765692404.621514,00:06:44,69.112
1765692414.698143,00:06:54,69.176
1765692424.764303,00:07:04,69.101
1765692434.8305,00:07:14,69.181
1765692444.903173,00:07:24,69.160
1765692454.969076,00:07:34,69.166
1765692465.0351,00:07:45,69.186
1765692475.103149,00:07:55,69.157
1765692485.169288,00:08:05,69.158
1765692495.247787,00:08:15,69.141
1765692505.316923,00:08:25,69.142
1765692515.382763,00:08:35,69.181
1765692525.448819,00:08:45,69.112
1765692535.52905,00:08:55,69.114
1765692545.611754,00:09:05,69.080
1765692555.677731,00:09:15,69.082
1765692565.749821,00:09:25,69.143
1765692576.001761,00:09:36,69.059
1765692586.067705,00:09:46,69.139
1765692596.138493,00:09:56,69.105
1765692606.231461,00:10:06,69.018
1765692616.297403,00:10:16,69.113
1765692626.366937,00:10:26,69.153
1765692636.432767,00:10:36,69.145
1765692646.498529,00:10:46,69.155
1765692656.594153,00:10:56,69.088
1765692666.659872,00:11:06,69.160
1765692676.725617,00:11:16,69.077
1765692686.796805,00:11:26,69.131
