Timestamp,Time,LN2 - level (%)
1771135213.769979,00:00:13,82.608
1771135223.835886,00:00:23,82.607
1771135233.901823,00:00:33,82.694
1771135243.971729,00:00:43,82.777
1771135254.037269,00:00:54,82.837
1771135264.103036,00:01:04,82.885
1771135274.174365,00:01:14,82.955
1771135284.240066,00:01:24,82.973
1771135294.34648,00:01:34,83.066
1771135304.415239,00:01:44,83.196
1771135314.482303,00:01:54,83.210
1771135324.547913,00:02:04,83.300
1771135334.619709,00:02:14,83.341
1771135344.816365,00:02:24,83.394
1771135354.882126,00:02:34,83.514
1771135364.951264,00:02:44,83.579
1771135375.017528,00:02:55,83.631
1771135385.083488,00:03:05,83.695
1771135395.152162,00:03:15,83.748
1771135405.217996,00:03:25,83.810
1771135415.284017,00:03:35,83.899
1771135425.376709,00:03:45,83.863
1771135435.442538,00:03:55,83.958
1771135445.508369,00:04:05,84.027
1771135455.576589,00:04:15,84.030
1771135465.642309,00:04:25,84.177
1771135475.708092,00:04:35,84.177
1771135485.778025,00:04:45,84.273
1771135495.843905,00:04:55,84.340
1771135505.909534,00:05:05,84.324
1771135515.98097,00:05:15,84.430
1771135526.047525,00:05:26,84.488
1771135536.113241,00:05:36,84.543
1771135546.187689,00:05:46,84.512
1771135556.253484,00:05:56,84.582
1771135566.324817,00:06:06,84.669
1771135576.412724,00:06:16,84.641
1771135586.486899,00:06:26,84.711
1771135596.552587,00:06:36,84.812
1771135606.623099,00:06:46,84.875
1771135616.688816,00:06:56,84.939
1771135626.754616,00:07:06,84.955
1771135636.830142,00:07:16,84.917
1771135646.895987,00:07:26,85.057
1771135656.96167,00:07:36,85.043
1771135667.035414,00:07:47,85.105
1771135677.101102,00:07:57,85.170
1771135687.167084,00:08:07,85.171
1771135697.237692,00:08:17,85.260
1771135707.303617,00:08:27,85.294
1771135717.395684,00:08:37,85.262
1771135727.478594,00:08:47,85.330
1771135737.544451,00:08:57,85.395
1771135747.610241,00:09:07,85.462
1771135757.680839,00:09:17,85.479
1771135767.746907,00:09:27,85.543
1771135777.812886,00:09:37,85.498
1771135787.883388,00:09:47,85.606
1771135797.948992,00:09:57,85.665
1771135808.015525,00:10:08,85.613
1771135818.083576,00:10:18,85.713
1771135828.149402,00:10:28,85.748
1771135838.215072,00:10:38,85.793
1771135848.287236,00:10:48,85.826
1771135858.365257,00:10:58,85.828
1771135868.448773,00:11:08,85.807
1771135878.518246,00:11:18,85.849
1771135888.584017,00:11:28,85.949
